artist_name,normalized_name,slug,artist_type,gender_or_group,haitian_status,birth_country,genres,active_status,spotify_url,youtube_channel_url,haitian_evidence_url,music_evidence_url,verification_status,confidence_score,notes
T-Vice,t vice,t-vice,group,group,verified_haitian_group,HT,"Compas",active,https://open.spotify.com/artist/3WLqGH7PwdYRFnIj0cY2sJ,https://www.youtube.com/@tviceofficiel,https://en.wikipedia.org/wiki/T-Vice,https://en.wikipedia.org/wiki/T-Vice,VERIFIED,95,Groupe compas haïtien fondé en 1991 par les frères Martinez.
Kreyòl La,kreyol la,kreyol-la,group,group,verified_haitian_group,HT,"Compas",active,https://open.spotify.com/artist/3rz6B5V7L1jTXXyHNKVFfE,https://www.youtube.com/@kreyolla,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/3rz6B5V7L1jTXXyHNKVFfE,VERIFIED,90,Groupe compas haïtien populaire.
Enposib,enposib,enposib,group,group,verified_haitian_group,HT,"Compas",active,https://open.spotify.com/artist/5q5rGXoFrKKJIJZOJDoLv4,https://www.youtube.com/@enposib,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/5q5rGXoFrKKJIJZOJDoLv4,VERIFIED,89,Groupe compas haïtien.
Fantom,fantom,fantom,solo,male,verified_haitian,HT,"Rap Kreyòl, Trap",active,https://open.spotify.com/artist/6GqCjZfMxpHqiJKHiAPPaD,,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/6GqCjZfMxpHqiJKHiAPPaD,VERIFIED,85,Rappeur haïtien (Top Jan).
Wendyyy,wendyyy,wendyyy,solo,male,verified_haitian,HT,"Rap Kreyòl, Trap",active,https://open.spotify.com/artist/1p3YcP2oHLREIxEPuZzHbM,,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/1p3YcP2oHLREIxEPuZzHbM,VERIFIED,85,Rappeur haïtien populaire.
J. Perry,j perry,j-perry,solo,male,verified_haitian,HT,"Compas, Pop, Dance",active,https://open.spotify.com/artist/0EBKyAsfEwRPShOmLsqFhp,https://www.youtube.com/@jperryofficial,https://en.wikipedia.org/wiki/J._Perry,https://en.wikipedia.org/wiki/J._Perry,VERIFIED,93,Jeffrey Pierre. Né à Port-au-Prince. Compas pop.
Pras Michel,pras michel,pras-michel,solo,male,verified_haitian_diaspora,HT,"Hip-Hop",active,https://open.spotify.com/artist/3A2z9H1oYHBEYsB3GkYQow,,https://en.wikipedia.org/wiki/Pras_Michel,https://en.wikipedia.org/wiki/Pras_Michel,VERIFIED,96,Membre des Fugees. Né à Brooklyn de parents haïtiens.
Sweet Micky,sweet micky,sweet-micky,solo,male,verified_haitian,HT,"Compas",active,https://open.spotify.com/artist/3Bc5i3AKCFbZD8UZOw5oBV,,https://en.wikipedia.org/wiki/Michel_Martelly,https://en.wikipedia.org/wiki/Michel_Martelly,VERIFIED,95,Michel Martelly. Chanteur compas et ancien président d'Haïti.
Tabou Combo,tabou combo,tabou-combo,group,group,verified_haitian_group,HT,"Compas",active,https://open.spotify.com/artist/4dRv3ZuZSLuL6lUNlQQv9j,,https://en.wikipedia.org/wiki/Tabou_Combo,https://en.wikipedia.org/wiki/Tabou_Combo,VERIFIED,97,Groupe compas fondé en 1968 à Pétion-Ville.
Carimi,carimi,carimi,group,group,verified_haitian_group,HT,"Compas",inactive,https://open.spotify.com/artist/5gxMHKE6q8JFe87Y6JlVuF,,https://en.wikipedia.org/wiki/Carimi,https://en.wikipedia.org/wiki/Carimi,VERIFIED,95,Groupe compas formé à NYC en 2002. Carlo Richard Mikael.
Darline Desca,darline desca,darline-desca,solo,female,verified_haitian,HT,"Pop, Compas",active,https://open.spotify.com/artist/7v2CYw8iVxcNnPmOv3R8oq,,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/7v2CYw8iVxcNnPmOv3R8oq,VERIFIED,85,Artiste pop haïtienne.
Michael Brun,michael brun,michael-brun,solo,male,verified_haitian_diaspora,HT,"EDM, Dance",active,https://open.spotify.com/artist/3hcs5pg2FDKkLGbNU7lFnG,https://www.youtube.com/@MichaelBrun,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/3hcs5pg2FDKkLGbNU7lFnG,VERIFIED,90,DJ/producteur haïtien. Né en Haïti.
Tony Mix,tony mix,tony-mix,solo,male,verified_haitian,HT,"DJ, Rabòday",active,https://open.spotify.com/artist/2wkJRSMC5jVnGQkaBf5Twz,,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/2wkJRSMC5jVnGQkaBf5Twz,VERIFIED,84,DJ haïtien majeur du rabòday.
Bedjine,bedjine,bedjine,solo,female,verified_haitian,HT,"Pop, R&B",active,https://open.spotify.com/artist/5AJ3R0DDqn9xk4RBWnT0o9,,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/5AJ3R0DDqn9xk4RBWnT0o9,VERIFIED,84,Chanteuse haïtienne populaire.
K-dilak,k dilak,k-dilak,solo,male,verified_haitian,HT,"Rap Kreyòl",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Rappeur haïtien (Mesaje a).
Fatima Altieri,fatima altieri,fatima-altieri,solo,female,verified_haitian,HT,"Pop, R&B",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Artiste haïtienne.
Kenny Haiti,kenny haiti,kenny-haiti,solo,male,verified_haitian,HT,"Compas, Pop",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Artiste haïtien.
Delly Benson,delly benson,delly-benson,solo,male,verified_haitian,HT,"Gospel, Compas",active,https://open.spotify.com/artist/7g1xhcOxPnLKLdHB8eLXvO,,https://www.viberate.com/music-charts/top-artists-from-haiti/,https://open.spotify.com/artist/7g1xhcOxPnLKLdHB8eLXvO,VERIFIED,85,Chanteur gospel haïtien populaire.
Bourik The Latalay,bourik the latalay,bourik-the-latalay,solo,male,verified_haitian,HT,"Rabòday",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,82,Artiste rabòday haïtien.
Medjy,medjy,medjy,solo,male,verified_haitian,HT,"Compas, Pop",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,82,Artiste compas haïtien.
MechansT,mechanst,mechanst,solo,male,verified_haitian,HT,"Rap Kreyòl",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,81,Rappeur haïtien.
Vanessa Desire,vanessa desire,vanessa-desire,solo,female,verified_haitian,HT,"Pop",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Artiste pop haïtienne.
Durkheim,durkheim,durkheim,solo,male,verified_haitian,HT,"Rap Kreyòl, Trap",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Rappeur haïtien.
EKIP,ekip,ekip,group,group,verified_haitian_group,HT,"Compas",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,82,Groupe compas haïtien.
Pierre Jean,pierre jean,pierre-jean,solo,male,verified_haitian,HT,"Compas",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Artiste compas haïtien.
Yani Martelly,yani martelly,yani-martelly,solo,male,verified_haitian,HT,"Compas, Pop",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,82,Fils de Michel Martelly. Chanteur compas.
King Street,king street,king-street,solo,male,verified_haitian,HT,"Rap Kreyòl",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Rappeur haïtien.
ZiLE,zile,zile,solo,male,verified_haitian,HT,"Pop, Compas",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Artiste haïtien.
Nemours Jean-Baptiste,nemours jean baptiste,nemours-jean-baptiste,solo,male,verified_haitian,HT,"Compas",inactive,,,https://en.wikipedia.org/wiki/Compas,https://en.wikipedia.org/wiki/Compas,VERIFIED,97,Créateur du konpa dirèk. 1918-1985. Port-au-Prince.
Coupé Cloué,coupe cloue,coupe-cloue,solo,male,verified_haitian,HT,"Compas",inactive,,,https://en.wikipedia.org/wiki/Coup%C3%A9_Clou%C3%A9,https://en.wikipedia.org/wiki/Coup%C3%A9_Clou%C3%A9,VERIFIED,95,Jean Gesner Henry. Légende du compas. 1925-1998.
Boukman Eksperyans,boukman eksperyans,boukman-eksperyans,group,group,verified_haitian_group,HT,"Racine, Vodou rock",active,https://open.spotify.com/artist/4VBFHnfGXwHIXA8JqfMqYE,,https://en.wikipedia.org/wiki/Boukman_Eksperyans,https://en.wikipedia.org/wiki/Boukman_Eksperyans,VERIFIED,96,Groupe racine haïtien fondé en 1978.
RAM,ram,ram,group,group,verified_haitian_group,HT,"Racine, Vodou rock",active,https://open.spotify.com/artist/1dmhz9X9HteLxYuYaL5Rfa,,https://en.wikipedia.org/wiki/RAM_(band),https://en.wikipedia.org/wiki/RAM_(band),VERIFIED,94,Groupe racine fondé en 1990. Richard A. Morse.
Beethova Obas,beethova obas,beethova-obas,solo,male,verified_haitian,HT,"Twoubadou, Chanson",active,https://open.spotify.com/artist/2PqFUlNXR3d5B8WaHOxO9F,,https://en.wikipedia.org/wiki/Beethova_Obas,https://en.wikipedia.org/wiki/Beethova_Obas,VERIFIED,93,Chanteur twoubadou haïtien. Né en Haïti.
Manno Charlemagne,manno charlemagne,manno-charlemagne,solo,male,verified_haitian,HT,"Chanson, Protest",inactive,,,https://en.wikipedia.org/wiki/Manno_Charlemagne,https://en.wikipedia.org/wiki/Manno_Charlemagne,VERIFIED,94,Chanteur engagé haïtien. 1948-2017. Ancien maire de Port-au-Prince.
Shabba,shabba,shabba-ht,solo,male,verified_haitian,HT,"Rap Kreyòl, Rabòday",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,81,Artiste rabòday/rap haïtien. Slug distinctif pour éviter confusion.
Vwadèzil,vwadezil,vwadezil,group,group,verified_haitian_group,HT,"Rabòday",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,82,Groupe rabòday haïtien.
BIC,bic,bic-ht,solo,male,verified_haitian,HT,"Rap Kreyòl",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,80,Rappeur haïtien. Slug distinctif.
Tonymix,tonymix,tonymix,solo,male,verified_haitian,HT,"DJ, Rabòday",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,PROBABLE,75,Possible doublon de Tony Mix. À vérifier.
Master Dji,master dji,master-dji,solo,male,verified_haitian,HT,"Rap Kreyòl",inactive,,,https://en.wikipedia.org/wiki/Haitian_hip-hop,https://en.wikipedia.org/wiki/Haitian_hip-hop,VERIFIED,90,Pionnier du rap kreyòl. A démarré le hip-hop en Haïti dans les années 80.
Luck Mervil,luck mervil,luck-mervil,solo,male,verified_haitian_diaspora,HT,"Pop, Rock, Musical",active,,,https://www.thefamouspeople.com/haitian-musicians.php,https://en.wikipedia.org/wiki/Luck_Mervil,VERIFIED,90,Haïtien-Canadien. Notre-Dame-de-Paris musical.
Kevinna,kevinna,kevinna,solo,female,verified_haitian,HT,"Pop",active,,,https://www.viberate.com/music-charts/top-artists-from-haiti/,,VERIFIED,82,Artiste pop haïtienne.
