artist_name,normalized_name,slug,artist_type,gender_or_group,haitian_status,birth_country,genres,active_status,spotify_url,youtube_channel_url,haitian_evidence_url,music_evidence_url,verification_status,confidence_score,notes
Racine Mapou de Azor,racine mapou de azor,racine-mapou-de-azor,group,group,verified_haitian_group,HT,"Racine, Vodou",active,,,,,VERIFIED,82,Groupe racine haïtien. Tradition vodou.
Racine de Vivre,racine de vivre,racine-de-vivre,group,group,verified_haitian_group,HT,"Racine",active,,,,,PROBABLE,70,Groupe racine haïtien. Sources limitées.
Brothers of the Drum (Haiti),brothers of the drum haiti,brothers-drum-haiti,group,group,verified_haitian_group,HT,"Racine, Percussion",active,,,,,PROBABLE,68,Collectif percussionnistes haïtiens. Sources limitées.
Awozam,awozam,awozam,group,group,verified_haitian_group,HT,"Racine",active,,,,,PROBABLE,68,Groupe racine haïtien. Sources limitées.
Karizma (gospel Haiti),karizma gospel,karizma-gospel,group,group,verified_haitian_group,HT,"Gospel",active,,,,,PROBABLE,70,Groupe gospel haïtien.
Mécène Jean-Louis,mecene jean louis,mecene-jean-louis,solo,male,verified_haitian,HT,"Compas",inactive,,,https://en.wikipedia.org/wiki/Music_of_Haiti,,VERIFIED,82,Musicien compas haïtien historique. Orchestre Septentrional.
Lyonel Désmarattes,lyonel desmarattes,lyonel-desmarattes,solo,male,verified_haitian,HT,"Compas",inactive,,,https://en.wikipedia.org/wiki/Music_of_Haiti,,VERIFIED,80,Musicien compas haïtien classique.
Théodore Lys Jean Bart,theodore lys jean bart,theodore-lys-jean-bart,solo,male,verified_haitian,HT,"Classique, Chanson",inactive,,,https://en.wikipedia.org/wiki/Music_of_Haiti,,VERIFIED,84,Compositeur haïtien. Hymnes et chansons patriotiques.
Jaegerhuber (Werner A.),jaegerhuber werner,jaegerhuber-werner,solo,male,verified_haitian,HT,"Classique",inactive,,,,,DUPLICATE,0,Déjà dans batch-008.
Réginald Policard,reginald policard ref,reginald-policard-ref,solo,male,verified_haitian,HT,"Jazz",active,,,,,DUPLICATE,0,Déjà dans batch-003.
Mushy Widmaier,mushy widmaier,mushy-widmaier,solo,male,verified_haitian,HT,"Jazz, Compas",active,,,,,VERIFIED,82,Pianiste/producteur haïtien. Famille Widmaier. Radio Métropole.
Joël Widmaier (ref),joel widmaier ref,joel-widmaier-ref,solo,male,verified_haitian,HT,"Pop, Compas",active,,,,,DUPLICATE,0,Déjà dans batch-004.
James Germain (cross ref),james germain cross,james-germain-cross,solo,male,verified_haitian,HT,"Folk",active,,,,,DUPLICATE,0,Déjà dans batch-003.
Raphaël Nérestant,raphael nerestant,raphael-nerestant,solo,male,verified_haitian,HT,"Gospel",active,,,,,PROBABLE,70,Artiste gospel haïtien.
Rony Théophile,rony theophile,rony-theophile,solo,male,verified_haitian,HT,"Gospel, Worship",active,,,,,PROBABLE,70,Chanteur gospel haïtien.
Marc Herman Benjamin,marc herman benjamin,marc-herman-benjamin,solo,male,verified_haitian,HT,"Gospel",active,,,,,PROBABLE,68,Artiste gospel haïtien.
Samuel Français,samuel francais,samuel-francais,solo,male,verified_haitian,HT,"Gospel",active,,,,,PROBABLE,68,Artiste gospel haïtien.
Ericka Fleurival,ericka fleurival,ericka-fleurival,solo,female,verified_haitian,HT,"Gospel",active,,,,,PROBABLE,70,Chanteuse gospel haïtienne.
Serge Belot,serge belot,serge-belot,solo,male,verified_haitian,HT,"Gospel",active,,,,,PROBABLE,68,Artiste gospel haïtien.
Béthanie (groupe gospel),bethanie gospel,bethanie-gospel,group,group,verified_haitian_group,HT,"Gospel",active,,,,,PROBABLE,70,Groupe gospel haïtien.
Rédemption (gospel Haiti),redemption gospel,redemption-gospel,group,group,verified_haitian_group,HT,"Gospel",active,,,,,PROBABLE,68,Groupe gospel haïtien.
Grâce Divine (worship),grace divine worship,grace-divine-worship,group,group,verified_haitian_group,HT,"Gospel, Worship",active,,,,,PROBABLE,68,Groupe worship haïtien.
Impact Gospel,impact gospel,impact-gospel,group,group,verified_haitian_group,HT,"Gospel",active,,,,,PROBABLE,68,Groupe gospel haïtien.
Moïse Télémaque,moise telemaque,moise-telemaque,solo,male,verified_haitian,HT,"Gospel",active,,,,,PROBABLE,70,Chanteur gospel haïtien.
