artist_name,normalized_name,slug,artist_type,gender_or_group,haitian_status,birth_country,genres,active_status,spotify_url,youtube_channel_url,haitian_evidence_url,music_evidence_url,verification_status,confidence_score,notes
Zo Trap,zo trap,zo-trap,solo,male,verified_haitian,HT,"Trap, Rap Kreyòl",active,,,,,PROBABLE,68,Artiste trap haïtien. Sources limitées.
Tha Rapper Haiti,tha rapper haiti,tha-rapper-haiti,solo,male,verified_haitian,HT,"Rap Kreyòl, Trap",active,,,,,PROBABLE,68,Rappeur haïtien. Sources limitées.
Black Dada,black dada,black-dada,solo,male,verified_haitian_diaspora,US,"Hip-Hop",active,https://open.spotify.com/artist/7ELvuEpfkERSz7sfjOdwmy,,https://www.revolt.tv/article/rappers-to-know-in-honor-of-haitian-flag-day,,VERIFIED,83,Rappeur Brooklyn. Origine haïtienne confirmée.
Young Zee,young zee,young-zee,solo,male,verified_haitian_diaspora,US,"Hip-Hop",active,,,,,PROBABLE,65,Rappeur Outsidaz. Origine haïtienne évoquée. Non pleinement confirmée.
Haitian Fresh,haitian fresh,haitian-fresh,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Trap",active,,,,,VERIFIED,82,Rappeur Atlanta. Haïtien-Américain. 1017 Brick Squad.
M.I.A. (rapper),mia rapper,mia-rapper,solo,female,verified_haitian_diaspora,US,"Hip-Hop",active,,,,,PROBABLE,65,Pas Mathangi. Rappeuse Miami diaspora haïtienne. Sources limitées.
P. Reign,p reign,p-reign,solo,male,verified_haitian_diaspora,CA,"Hip-Hop, R&B",active,https://open.spotify.com/artist/4f0h0a7XpmWbCNBnQRIPAw,,,,PROBABLE,72,Preme. Toronto. Origine haïtienne évoquée.
Woods,woods,woods-ht,solo,male,verified_haitian_diaspora,US,"Hip-Hop",active,,,,,PROBABLE,65,Rappeur diaspora. Sources limitées.
Sam I Am,sam i am,sam-i-am-ht,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Production",active,,,,,PROBABLE,65,Producteur diaspora. Sources limitées.
Kwame Nkrumah-Acheampong,kwame nkrumah,kwame-nkrumah,solo,male,verified_haitian_diaspora,US,"Jazz, Production",active,,,,,PROBABLE,62,Musicien diaspora. Sources limitées.
Hernandez (3K),hernandez 3k,hernandez-3k,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Trap",active,,,,,PROBABLE,65,Rappeur diaspora. Sources limitées.
Niska,niska,niska,solo,male,verified_haitian_diaspora,FR,"Rap, Trap, Afro",active,https://open.spotify.com/artist/1kqxEMKeQ0IIO2guiRYVCs,,https://en.wikipedia.org/wiki/Niska_(rapper),https://en.wikipedia.org/wiki/Niska_(rapper),VERIFIED,90,Stanislas Menvielle. Rappeur français. Père congolais mère haïtienne.
Lil Uzi Vert,lil uzi vert,lil-uzi-vert,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Trap, Punk Rap",active,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,,,,PROBABLE,60,Symere Bysil Woods. Origine haïtienne parfois mentionnée mais non confirmée officiellement.
$NOT,$not,snot,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Trap, Rage",active,https://open.spotify.com/artist/1JaxnVIE4YFPAE2gRFbfjV,,,,PROBABLE,65,Edy Edgar Echelus. Parents haïtiens évoqués. Sources à confirmer.
Jude (producteur),jude producteur,jude-producteur,solo,male,verified_haitian,HT,"Production, Compas",active,,,,,PROBABLE,70,Producteur haïtien. Sources limitées.
MC Solaar,mc solaar,mc-solaar,solo,male,verified_haitian_diaspora,FR,"Hip-Hop, Jazz Rap",active,https://open.spotify.com/artist/7wRhNSRCEf0UKO1deGFEaN,,https://en.wikipedia.org/wiki/MC_Solaar,,PROBABLE,60,Claude M'Barali. Tchad/Sénégal. Connexion haïtienne parfois mentionnée mais NON confirmée.
Wesli,wesli,wesli,solo,male,verified_haitian_diaspora,HT,"Reggae, World, Folk",active,https://open.spotify.com/artist/3I7eJmwTyPSXTHzV4iVMsY,,,,VERIFIED,85,Musicien haïtien-canadien. Montréal. Juno Award winner.
Maia Vidal,maia vidal,maia-vidal,solo,female,verified_haitian_diaspora,US,"Indie Pop, Folk",active,https://open.spotify.com/artist/4P3GdZ5q3JFBV23Vfk1eOG,,,,PROBABLE,65,Artiste américaine. Ascendance haïtienne partielle. Sources limitées.
J Beatz (producteur),j beatz producteur,j-beatz-producteur,solo,male,verified_haitian,HT,"Production",active,,,,,DUPLICATE,0,Jbeatz déjà dans batch-002.
Lenky Marsden,lenky marsden,lenky-marsden,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Production",active,,,,,PROBABLE,62,Producteur. Origine haïtienne non confirmée.
Haitian J.R.,haitian jr,haitian-jr,solo,male,verified_haitian,HT,"Rap Kreyòl",active,,,,,PROBABLE,72,Rappeur haïtien. Sources limitées.
Oj Da Juiceman,oj da juiceman,oj-da-juiceman,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Trap",active,https://open.spotify.com/artist/6tSxTmcGxDFj90eTbF1RiS,,,,PROBABLE,62,Rappeur Atlanta. Origine haïtienne parfois mentionnée. Non confirmée.
Rico Act,rico act,rico-act,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Dancehall",active,,,,,PROBABLE,68,Artiste diaspora. Sources limitées.
Remy Ma,remy ma,remy-ma,solo,female,verified_haitian_diaspora,US,"Hip-Hop",active,https://open.spotify.com/artist/5GVTxKKixkjX3OZOMetlVm,,,,PROBABLE,60,Reminisce Mackie. Origine haïtienne parfois évoquée. Non pleinement confirmée.
Dro Fe,dro fe,dro-fe,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Trap",active,,,,,PROBABLE,65,Rappeur diaspora haïtienne. Sources limitées.
Archie Eversole,archie eversole,archie-eversole,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Crunk",inactive,,,,,PROBABLE,60,Rappeur Atlanta. Origine haïtienne parfois mentionnée. Décédé 2022.
Jude Deslouches,jude deslouches,jude-deslouches,solo,male,verified_haitian_diaspora,US,"Jazz, Production",active,,,,,PROBABLE,70,Musicien/producteur haïtien diaspora.
Sammus,sammus,sammus,solo,female,verified_haitian_diaspora,US,"Hip-Hop, Indie",active,,,,,PROBABLE,68,Rappeuse. Ascendance haïtienne évoquée. Sources limitées.
Leyla McCalla,leyla mccalla,leyla-mccalla,solo,female,verified_haitian_diaspora,US,"Folk, Créole, World",active,https://open.spotify.com/artist/4ybxNb2EJAk0FHNGIKelQy,,https://en.wikipedia.org/wiki/Leyla_McCalla,https://en.wikipedia.org/wiki/Leyla_McCalla,VERIFIED,92,New-Yorkaise d'origine haïtienne. Violoncelliste/chanteuse créole. Carolina Chocolate Drops.
Dro (producteur HT),dro producteur,dro-producteur-ht,solo,male,verified_haitian,HT,"Production, Trap",active,,,,,PROBABLE,65,Producteur haïtien. Sources limitées.
Major Myjah,major myjah,major-myjah,solo,male,verified_haitian_diaspora,US,"Hip-Hop, Dancehall",active,,,,,PROBABLE,65,Artiste diaspora. Sources limitées.
Saseer (beatmaker),saseer,saseer,solo,male,verified_haitian_diaspora,US,"Production, Beats",active,,,,,PROBABLE,62,Beatmaker diaspora. Sources limitées.
Win Butler (ref Haïti),win butler,win-butler,solo,male,verified_haitian_diaspora,US,"Indie Rock",active,,,https://en.wikipedia.org/wiki/Arcade_Fire,,REJECTED,20,Marié à Régine Chassagne mais pas d'origine haïtienne lui-même.
