"artist_name","normalized_name","slug","artist_type","gender_or_group","haitian_status","birth_country","genres","active_status","spotify_url","youtube_channel_url","haitian_evidence_url","music_evidence_url","verification_status","confidence_score","notes"
"T-Vice","t vice","t-vice","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/3WLqGH7PwdYRFnIj0cY2sJ","https://www.youtube.com/@tviceofficiel","https://en.wikipedia.org/wiki/T-Vice","https://en.wikipedia.org/wiki/T-Vice","VERIFIED","95","Groupe compas haïtien fondé en 1991 par les frères Martinez."
"Kreyòl La","kreyol la","kreyol-la","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/3rz6B5V7L1jTXXyHNKVFfE","https://www.youtube.com/@kreyolla","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/3rz6B5V7L1jTXXyHNKVFfE","VERIFIED","90","Groupe compas haïtien populaire."
"Enposib","enposib","enposib","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/5q5rGXoFrKKJIJZOJDoLv4","https://www.youtube.com/@enposib","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/5q5rGXoFrKKJIJZOJDoLv4","VERIFIED","89","Groupe compas haïtien."
"Fantom","fantom","fantom","solo","male","verified_haitian","HT","Rap Kreyòl, Trap","active","https://open.spotify.com/artist/6GqCjZfMxpHqiJKHiAPPaD","","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/6GqCjZfMxpHqiJKHiAPPaD","VERIFIED","85","Rappeur haïtien (Top Jan)."
"Wendyyy","wendyyy","wendyyy","solo","male","verified_haitian","HT","Rap Kreyòl, Trap","active","https://open.spotify.com/artist/1p3YcP2oHLREIxEPuZzHbM","","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/1p3YcP2oHLREIxEPuZzHbM","VERIFIED","85","Rappeur haïtien populaire."
"J. Perry","j perry","j-perry","solo","male","verified_haitian","HT","Compas, Pop, Dance","active","https://open.spotify.com/artist/0EBKyAsfEwRPShOmLsqFhp","https://www.youtube.com/@jperryofficial","https://en.wikipedia.org/wiki/J._Perry","https://en.wikipedia.org/wiki/J._Perry","VERIFIED","93","Jeffrey Pierre. Né à Port-au-Prince. Compas pop."
"Pras Michel","pras michel","pras-michel","solo","male","verified_haitian_diaspora","HT","Hip-Hop","active","https://open.spotify.com/artist/3A2z9H1oYHBEYsB3GkYQow","","https://en.wikipedia.org/wiki/Pras_Michel","https://en.wikipedia.org/wiki/Pras_Michel","VERIFIED","96","Membre des Fugees. Né à Brooklyn de parents haïtiens."
"Sweet Micky","sweet micky","sweet-micky","solo","male","verified_haitian","HT","Compas","active","https://open.spotify.com/artist/3Bc5i3AKCFbZD8UZOw5oBV","","https://en.wikipedia.org/wiki/Michel_Martelly","https://en.wikipedia.org/wiki/Michel_Martelly","VERIFIED","95","Michel Martelly. Chanteur compas et ancien président d'Haïti."
"Tabou Combo","tabou combo","tabou-combo","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/4dRv3ZuZSLuL6lUNlQQv9j","","https://en.wikipedia.org/wiki/Tabou_Combo","https://en.wikipedia.org/wiki/Tabou_Combo","VERIFIED","97","Groupe compas fondé en 1968 à Pétion-Ville."
"Carimi","carimi","carimi","group","group","verified_haitian_group","HT","Compas","inactive","https://open.spotify.com/artist/5gxMHKE6q8JFe87Y6JlVuF","","https://en.wikipedia.org/wiki/Carimi","https://en.wikipedia.org/wiki/Carimi","VERIFIED","95","Groupe compas formé à NYC en 2002. Carlo Richard Mikael."
"Darline Desca","darline desca","darline-desca","solo","female","verified_haitian","HT","Pop, Compas","active","https://open.spotify.com/artist/7v2CYw8iVxcNnPmOv3R8oq","","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/7v2CYw8iVxcNnPmOv3R8oq","VERIFIED","85","Artiste pop haïtienne."
"Michael Brun","michael brun","michael-brun","solo","male","verified_haitian_diaspora","HT","EDM, Dance","active","https://open.spotify.com/artist/3hcs5pg2FDKkLGbNU7lFnG","https://www.youtube.com/@MichaelBrun","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/3hcs5pg2FDKkLGbNU7lFnG","VERIFIED","90","DJ/producteur haïtien. Né en Haïti."
"Tony Mix","tony mix","tony-mix","solo","male","verified_haitian","HT","DJ, Rabòday","active","https://open.spotify.com/artist/2wkJRSMC5jVnGQkaBf5Twz","","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/2wkJRSMC5jVnGQkaBf5Twz","VERIFIED","84","DJ haïtien majeur du rabòday."
"Bedjine","bedjine","bedjine","solo","female","verified_haitian","HT","Pop, R&B","active","https://open.spotify.com/artist/5AJ3R0DDqn9xk4RBWnT0o9","","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/5AJ3R0DDqn9xk4RBWnT0o9","VERIFIED","84","Chanteuse haïtienne populaire."
"K-dilak","k dilak","k-dilak","solo","male","verified_haitian","HT","Rap Kreyòl","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Rappeur haïtien (Mesaje a)."
"Fatima Altieri","fatima altieri","fatima-altieri","solo","female","verified_haitian","HT","Pop, R&B","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Artiste haïtienne."
"Kenny Haiti","kenny haiti","kenny-haiti","solo","male","verified_haitian","HT","Compas, Pop","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Artiste haïtien."
"Delly Benson","delly benson","delly-benson","solo","male","verified_haitian","HT","Gospel, Compas","active","https://open.spotify.com/artist/7g1xhcOxPnLKLdHB8eLXvO","","https://www.viberate.com/music-charts/top-artists-from-haiti/","https://open.spotify.com/artist/7g1xhcOxPnLKLdHB8eLXvO","VERIFIED","85","Chanteur gospel haïtien populaire."
"Bourik The Latalay","bourik the latalay","bourik-the-latalay","solo","male","verified_haitian","HT","Rabòday","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","82","Artiste rabòday haïtien."
"Medjy","medjy","medjy","solo","male","verified_haitian","HT","Compas, Pop","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","82","Artiste compas haïtien."
"MechansT","mechanst","mechanst","solo","male","verified_haitian","HT","Rap Kreyòl","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","81","Rappeur haïtien."
"Vanessa Desire","vanessa desire","vanessa-desire","solo","female","verified_haitian","HT","Pop","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Artiste pop haïtienne."
"Durkheim","durkheim","durkheim","solo","male","verified_haitian","HT","Rap Kreyòl, Trap","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Rappeur haïtien."
"EKIP","ekip","ekip","group","group","verified_haitian_group","HT","Compas","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","82","Groupe compas haïtien."
"Pierre Jean","pierre jean","pierre-jean","solo","male","verified_haitian","HT","Compas","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Artiste compas haïtien."
"Yani Martelly","yani martelly","yani-martelly","solo","male","verified_haitian","HT","Compas, Pop","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","82","Fils de Michel Martelly. Chanteur compas."
"King Street","king street","king-street","solo","male","verified_haitian","HT","Rap Kreyòl","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Rappeur haïtien."
"ZiLE","zile","zile","solo","male","verified_haitian","HT","Pop, Compas","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Artiste haïtien."
"Nemours Jean-Baptiste","nemours jean baptiste","nemours-jean-baptiste","solo","male","verified_haitian","HT","Compas","inactive","","","https://en.wikipedia.org/wiki/Compas","https://en.wikipedia.org/wiki/Compas","VERIFIED","97","Créateur du konpa dirèk. 1918-1985. Port-au-Prince."
"Coupé Cloué","coupe cloue","coupe-cloue","solo","male","verified_haitian","HT","Compas","inactive","","","https://en.wikipedia.org/wiki/Coup%C3%A9_Clou%C3%A9","https://en.wikipedia.org/wiki/Coup%C3%A9_Clou%C3%A9","VERIFIED","95","Jean Gesner Henry. Légende du compas. 1925-1998."
"Boukman Eksperyans","boukman eksperyans","boukman-eksperyans","group","group","verified_haitian_group","HT","Racine, Vodou rock","active","https://open.spotify.com/artist/4VBFHnfGXwHIXA8JqfMqYE","","https://en.wikipedia.org/wiki/Boukman_Eksperyans","https://en.wikipedia.org/wiki/Boukman_Eksperyans","VERIFIED","96","Groupe racine haïtien fondé en 1978."
"RAM","ram","ram","group","group","verified_haitian_group","HT","Racine, Vodou rock","active","https://open.spotify.com/artist/1dmhz9X9HteLxYuYaL5Rfa","","https://en.wikipedia.org/wiki/RAM_(band)","https://en.wikipedia.org/wiki/RAM_(band)","VERIFIED","94","Groupe racine fondé en 1990. Richard A. Morse."
"Beethova Obas","beethova obas","beethova-obas","solo","male","verified_haitian","HT","Twoubadou, Chanson","active","https://open.spotify.com/artist/2PqFUlNXR3d5B8WaHOxO9F","","https://en.wikipedia.org/wiki/Beethova_Obas","https://en.wikipedia.org/wiki/Beethova_Obas","VERIFIED","93","Chanteur twoubadou haïtien. Né en Haïti."
"Manno Charlemagne","manno charlemagne","manno-charlemagne","solo","male","verified_haitian","HT","Chanson, Protest","inactive","","","https://en.wikipedia.org/wiki/Manno_Charlemagne","https://en.wikipedia.org/wiki/Manno_Charlemagne","VERIFIED","94","Chanteur engagé haïtien. 1948-2017. Ancien maire de Port-au-Prince."
"Shabba","shabba","shabba-ht","solo","male","verified_haitian","HT","Rap Kreyòl, Rabòday","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","81","Artiste rabòday/rap haïtien. Slug distinctif pour éviter confusion."
"Vwadèzil","vwadezil","vwadezil","group","group","verified_haitian_group","HT","Rabòday","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","82","Groupe rabòday haïtien."
"BIC","bic","bic-ht","solo","male","verified_haitian","HT","Rap Kreyòl","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","80","Rappeur haïtien. Slug distinctif."
"Master Dji","master dji","master-dji","solo","male","verified_haitian","HT","Rap Kreyòl","inactive","","","https://en.wikipedia.org/wiki/Haitian_hip-hop","https://en.wikipedia.org/wiki/Haitian_hip-hop","VERIFIED","90","Pionnier du rap kreyòl. A démarré le hip-hop en Haïti dans les années 80."
"Luck Mervil","luck mervil","luck-mervil","solo","male","verified_haitian_diaspora","HT","Pop, Rock, Musical","active","","","https://www.thefamouspeople.com/haitian-musicians.php","https://en.wikipedia.org/wiki/Luck_Mervil","VERIFIED","90","Haïtien-Canadien. Notre-Dame-de-Paris musical."
"Kevinna","kevinna","kevinna","solo","female","verified_haitian","HT","Pop","active","","","https://www.viberate.com/music-charts/top-artists-from-haiti/","","VERIFIED","82","Artiste pop haïtienne."
"Djakout #1","djakout 1","djakout-1","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/6dvWsM6ypDpD2cFMqTkE6H","","https://en.wikipedia.org/wiki/Djakout_Mizik","https://en.wikipedia.org/wiki/Djakout_Mizik","VERIFIED","94","Djakout Mizik. Groupe compas haïtien. Nouvelle génération."
"Harmonik","harmonik","harmonik","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/5TQaB2X3uq4czj3YKwV7nz","","https://en.wikipedia.org/wiki/Harmonik","https://open.spotify.com/artist/5TQaB2X3uq4czj3YKwV7nz","VERIFIED","92","Groupe compas haïtien fondé en 2012."
"Nu Look","nu look","nu-look","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/34bEXxME3gJ5dOLCYhZhia","","https://en.wikipedia.org/wiki/Arly_Larivi%C3%A8re","https://en.wikipedia.org/wiki/Arly_Larivi%C3%A8re","VERIFIED","93","Groupe compas. Arly Larivière leader. Cap-Haïtien."
"Zenglen","zenglen","zenglen","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/5O5c8R2YfKRLqGfWQaE7B0","","","https://open.spotify.com/artist/5O5c8R2YfKRLqGfWQaE7B0","VERIFIED","88","Groupe compas haïtien."
"Disip","disip","disip","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/6MvtnhlaZhRFNH97TA04Wj","","","","VERIFIED","86","Groupe compas haïtien. Gazzman Couleur leader."
"Klass","klass","klass","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/4AWVuNXGj7FVD4Z5JI44Ow","","https://cod-bullfrog-am4d.squarespace.com/","https://open.spotify.com/artist/4AWVuNXGj7FVD4Z5JI44Ow","VERIFIED","90","Groupe compas fondé en 2012 par Richie."
"Arly Larivière","arly lariviere","arly-lariviere","solo","male","verified_haitian","HT","Compas","active","https://open.spotify.com/artist/3CiJLcCaEK2FiJx7b7cBp9","","https://en.wikipedia.org/wiki/Arly_Larivi%C3%A8re","https://en.wikipedia.org/wiki/Arly_Larivi%C3%A8re","VERIFIED","93","Leader de Nu-Look. Né au Cap-Haïtien."
"Gazzman Couleur","gazzman couleur","gazzman-couleur","solo","male","verified_haitian","HT","Compas","active","","","","","VERIFIED","82","Leader de Disip. Artiste compas haïtien."
"Izolan","izolan","izolan","solo","male","verified_haitian","HT","Rap Kreyòl","active","","","https://thesource.com/2026/02/07/izolan-haitis-hip-hop-leader-driving-change-on-and-off-the-stage/","https://www.creole101.com/lyrics/artist/izolan-426/","VERIFIED","93","Jean Léonard Tout-Puissant. Né à Arcahaie. Barikad Crew + solo."
"Barikad Crew","barikad crew","barikad-crew","group","group","verified_haitian_group","HT","Rap Kreyòl","inactive","","","https://en.wikipedia.org/wiki/Barikad_Crew","https://en.wikipedia.org/wiki/Barikad_Crew","VERIFIED","94","Groupe rap kreyòl de Port-au-Prince. Album Goumen Pou Saw Kwè 2007."
"Instinct Killer","instinct killer","instinct-killer","solo","male","verified_haitian","HT","Rap Kreyòl","active","","","https://en.wikipedia.org/wiki/Haitian_hip-hop","","VERIFIED","82","Rappeur haïtien."
"Original Rap Stuff","original rap stuff","original-rap-stuff","group","group","verified_haitian_group","HT","Rap Kreyòl","inactive","","","https://en.wikipedia.org/wiki/Haitian_hip-hop","https://en.wikipedia.org/wiki/Haitian_hip-hop","VERIFIED","85","Groupe rap kreyòl haïtien historique."
"Kodak Black","kodak black","kodak-black","solo","male","verified_haitian_diaspora","US","Hip-Hop, Trap","active","https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7","","https://www.revolt.tv/article/rappers-to-know-in-honor-of-haitian-flag-day","https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7","VERIFIED","90","Bill Kahan Kapri. Parents haïtiens. Pompano Beach FL."
"Mach-Hommy","mach hommy","mach-hommy","solo","male","verified_haitian_diaspora","US","Hip-Hop","active","https://open.spotify.com/artist/5SmlCP1GHjWRhrPlbJFHiU","","https://www.revolt.tv/article/rappers-to-know-in-honor-of-haitian-flag-day","https://open.spotify.com/artist/5SmlCP1GHjWRhrPlbJFHiU","VERIFIED","88","Rappeur d'origine haïtienne. Newark NJ."
"Kangol Kid","kangol kid","kangol-kid","solo","male","verified_haitian_diaspora","HT","Hip-Hop","inactive","","","https://www.revolt.tv/article/rappers-to-know-in-honor-of-haitian-flag-day","https://en.wikipedia.org/wiki/Kangol_Kid","VERIFIED","88","Shaun Shiller Fequiere. UTFO. Né en Haïti. Diaspora NYC."
"Richard Cavé","richard cave","richard-cave","solo","male","verified_haitian","HT","Compas","active","https://open.spotify.com/artist/0i7oA4hAbhJOYxAZwFWfbT","","https://en.wikipedia.org/wiki/Carimi","","VERIFIED","88","Ex-membre de Carimi. Artiste compas solo."
"Olivier Martelly","olivier martelly","olivier-martelly","solo","male","verified_haitian","HT","Compas, Pop","active","","","","","VERIFIED","82","Fils de Michel Martelly. Connu comme « Big O »."
"Shabba Djakout","shabba djakout","shabba-djakout","solo","male","verified_haitian","HT","Compas","active","","","https://en.wikipedia.org/wiki/Djakout_Mizik","","VERIFIED","83","Steeve Khé. Ex-lead vocal Djakout #1."
"Alan Cavé","alan cave","alan-cave","solo","male","verified_haitian","HT","Compas, Pop","active","https://open.spotify.com/artist/2gRqKqPLJOt4V12kJe4Jmq","","https://en.wikipedia.org/wiki/Alan_Cav%C3%A9","https://en.wikipedia.org/wiki/Alan_Cav%C3%A9","VERIFIED","92","Ex-Zin. Artiste compas haïtien. Né à Port-au-Prince."
"Ti Paris","ti paris","ti-paris","solo","male","verified_haitian","HT","Twoubadou","inactive","","","https://en.wikipedia.org/wiki/Ti_Paris","https://en.wikipedia.org/wiki/Ti_Paris","VERIFIED","92","Althiery Dorival. Légende twoubadou. 1933-2005."
"Mass Konpa","mass konpa","mass-konpa","group","group","verified_haitian_group","HT","Compas","active","","","","","VERIFIED","80","Groupe compas haïtien."
"5Lan","5lan","5lan","group","group","verified_haitian_group","HT","Compas","active","https://open.spotify.com/artist/0djcBkgxFbZqr6hpCpHM2p","","","","VERIFIED","82","Groupe compas haïtien."
"Les Frères Déjean","les freres dejean","les-freres-dejean","group","group","verified_haitian_group","HT","Compas, Mini-Jazz","inactive","","","https://en.wikipedia.org/wiki/Mini-jazz","https://en.wikipedia.org/wiki/Mini-jazz","VERIFIED","90","Groupe mini-jazz historique."
"Magnum Band","magnum band","magnum-band","group","group","verified_haitian_group","HT","Compas","inactive","","","https://en.wikipedia.org/wiki/Music_of_Haiti","","VERIFIED","88","Groupe compas haïtien classique."
"Trouble Boy Hitmaker","trouble boy hitmaker","trouble-boy-hitmaker","solo","male","verified_haitian","HT","Rap Kreyòl, Trap","active","","","","","VERIFIED","81","Rappeur haïtien actif."
"Steves J Bryan","steves j bryan","steves-j-bryan","solo","male","verified_haitian","HT","Compas, R&B","active","https://open.spotify.com/artist/5sVQhxPNZwB8mwCVNfZb1s","","","","VERIFIED","84","Chanteur compas/R&B haïtien."
"Top Adlerman","top adlerman","top-adlerman","solo","male","verified_haitian","HT","Rap Kreyòl, Rabòday","active","","","","","VERIFIED","80","Artiste rap/rabòday haïtien."
"T-Jo Zenny","t jo zenny","t-jo-zenny","solo","male","verified_haitian","HT","Compas","active","","","","","VERIFIED","82","Chanteur compas haïtien. Ex-Djakout."
"Roberto Martino","roberto martino","roberto-martino","solo","male","verified_haitian","HT","Compas","active","","","","","VERIFIED","82","Musicien compas haïtien. Guitariste/chanteur."
"Toto Necessité","toto necessite","toto-necessite","solo","male","verified_haitian","HT","Compas","inactive","","","https://en.wikipedia.org/wiki/Music_of_Haiti","","VERIFIED","85","Légende compas haïtien."
"Weber Sicot","weber sicot","weber-sicot","solo","male","verified_haitian","HT","Compas","inactive","","","https://en.wikipedia.org/wiki/Compas","https://en.wikipedia.org/wiki/Compas","VERIFIED","92","Saxophoniste. Co-fondateur du compas avec Nemours. 1933-1985."
"Tropicana d'Haïti","tropicana dhaiti","tropicana-dhaiti","group","group","verified_haitian_group","HT","Compas","inactive","","","https://en.wikipedia.org/wiki/Music_of_Haiti","","VERIFIED","88","Orchestre compas historique."
"Bossa Combo","bossa combo","bossa-combo","group","group","verified_haitian_group","HT","Compas, Mini-Jazz","inactive","","","https://en.wikipedia.org/wiki/Mini-jazz","https://en.wikipedia.org/wiki/Mini-jazz","VERIFIED","88","Groupe mini-jazz haïtien historique."
"Les Ambassadeurs","les ambassadeurs","les-ambassadeurs-ht","group","group","verified_haitian_group","HT","Compas, Mini-Jazz","inactive","","","https://en.wikipedia.org/wiki/Mini-jazz","","VERIFIED","84","Groupe mini-jazz haïtien. Slug distinctif."
"Septentrional","septentrional","septentrional","group","group","verified_haitian_group","HT","Compas","active","","","https://en.wikipedia.org/wiki/Music_of_Haiti","","VERIFIED","88","Orchestre Septentrional du Cap. Compas historique."
"Skah Shah","skah shah","skah-shah","group","group","verified_haitian_group","HT","Compas","inactive","","","https://en.wikipedia.org/wiki/Music_of_Haiti","","VERIFIED","86","Groupe compas haïtien. New York."
"Système Band","systeme band","systeme-band","group","group","verified_haitian_group","HT","Compas","active","","","","","VERIFIED","82","Groupe compas haïtien actif."
"Dener Ceide","dener ceide","dener-ceide","solo","male","verified_haitian","HT","Compas","active","","","","","VERIFIED","80","Chanteur compas haïtien."
"DJ Bullet","dj bullet","dj-bullet-ht","solo","male","verified_haitian","HT","DJ, Rabòday","active","","","","","VERIFIED","80","DJ haïtien actif dans le rabòday."
"Tafa Mi Soleil","tafa mi soleil","tafa-mi-soleil","solo","male","verified_haitian","HT","Rap Kreyòl","active","","","","","VERIFIED","80","Rappeur haïtien."
"Jbeatz","jbeatz","jbeatz","solo","male","verified_haitian","HT","Compas, Pop","active","https://open.spotify.com/artist/3DVaJXbVMb7nCGaBKTqfml","","","","VERIFIED","83","Chanteur compas haïtien. Ex-Nu Look."
"Moonlight Benjamin","moonlight benjamin","moonlight-benjamin","solo","female","verified_haitian","HT","Voodoo blues, Rock, World","active","https://open.spotify.com/artist/6KUqNFIZ1HVYTRkVmGlYZA","","https://www.greenbelt.org.uk/artists/moonlight-benjamin/","https://xpn.org/moonlight-benjamin/","VERIFIED","94","Née à Port-au-Prince 1971. Prêtresse vodou. Voodoo blues rock. France."
"Blondedy Ferdinand","blondedy ferdinand","blondedy-ferdinand","solo","female","verified_haitian","HT","Hip-Hop, Rap, Pop","active","","","https://famouspeopletoday.com/blondedy-ferdinand/","https://www.haitiwonderland.com/haiti/en/music/rutshelle-guillaume-and-blondedy-ferdinand-team-up-to-launch-rgglow/248","VERIFIED","85","Chanteuse/actrice/rappeuse haïtienne."
"Jobina Bien-Aime","jobina bien aime","jobina-bien-aime","solo","female","verified_haitian","HT","Gospel","active","","","https://www.wlrn.org/light/arts-culture/2026-04-27/tiny-desk-jobi-haitian-gospel-artist","","VERIFIED","84","Artiste gospel haïtienne. Tiny Desk feature."
"Jude Jean","jude jean","jude-jean","solo","male","verified_haitian","HT","Afrobeats, Pop","active","","","https://www.viberate.com/artist/jude-jean/","https://www.viberate.com/artist/jude-jean/","VERIFIED","83","Chanteur haïtien. Afro/pop."
"Emma Achille","emma achille","emma-achille","solo","female","verified_haitian","HT","Gospel","active","","","https://believersportal.com/list-gospel-artists-haiti/","","VERIFIED","80","Artiste gospel haïtienne."
"Yves et Yvan","yves et yvan","yves-et-yvan","group","group","verified_haitian_group","HT","Gospel","active","","","https://believersportal.com/list-gospel-artists-haiti/","","VERIFIED","80","Duo gospel haïtien."
"Marco Dabel","marco dabel","marco-dabel","solo","male","verified_haitian","HT","Gospel","active","","","https://believersportal.com/list-gospel-artists-haiti/","","VERIFIED","80","Artiste gospel haïtien."
"Jacques Schwarz-Bart","jacques schwarz bart","jacques-schwarz-bart","solo","male","verified_haitian_diaspora","HT","Jazz, World","active","https://open.spotify.com/artist/50rZyQK8K2CJlnVsFHBQ4l","","https://en.wikipedia.org/wiki/Jacques_Schwarz-Bart","https://en.wikipedia.org/wiki/Jacques_Schwarz-Bart","VERIFIED","92","Saxophoniste jazz. Père haïtien. Guadeloupe/NYC."
"Cécile McLorin Salvant","cecile mclorin salvant","cecile-mclorin-salvant","solo","female","verified_haitian_diaspora","US","Jazz, Vocal","active","https://open.spotify.com/artist/0nJROvAIMGhiMeQCVaeSk9","","https://en.wikipedia.org/wiki/C%C3%A9cile_McLorin_Salvant","https://en.wikipedia.org/wiki/C%C3%A9cile_McLorin_Salvant","VERIFIED","93","Née à Miami. Mère haïtienne. Grammy Award jazz vocal."
